x0000,y0000,x0001,y0001,x0002,y0002
6.282,-0.015735, , , , ,
6.2825,-0.015735, , , , ,
6.283,-0.017379, , , , ,
6.2835,-0.016064, , , , ,
6.284,-0.014748, , , , ,
6.2845,-0.015406, , , , ,
6.285,-0.017708, , , , ,
6.2855,-0.014748, , , , ,
6.286,-0.0075095, , , , ,
6.2865,0.0020305, , , , ,
6.287,0.019794, , , , ,
6.2875,0.044796, , , , ,
6.288,0.062561, , , , ,
6.2885,0.075062, , , , ,
6.289,0.090852, , , , ,
6.2895,0.098748, , , , ,
6.29,0.086576, , , , ,
6.2905,0.061574, , , , ,
6.291,0.062232, , , , ,
6.2915,0.087563, , , , ,
6.292,0.07868, , , , ,
6.2925,0.027032, , , , ,
6.293,-0.014419, , , , ,
6.2935,-0.022314, , , , ,
6.294,-0.0088255, , , , ,
6.2945,-0.0019175, , , , ,
6.295,-0.0078385, , , , ,
6.2955,-0.023301, , , , ,
6.296,-0.056527, , , , ,
6.2965,-0.09732, , , , ,
6.297,-0.12594, , , , ,
6.2975,-0.13515, , , , ,
6.298,-0.13318, , , , ,
6.2985,-0.13087, , , , ,
6.299,-0.12693, , , , ,
6.2995,-0.11377, , , , ,
6.3,-0.10127, , , , ,
6.3005,-0.091398, , , , ,
6.301,-0.075608, , , , ,
6.3015,-0.05554, , , , ,
6.302,-0.041065, , , , ,
6.3025,-0.033828, , , , ,
6.303,-0.027249, , , , ,
6.3035,-0.015077, , , , ,
6.304,-0.0045495, , , , ,
6.3045,0.0023595, , , , ,
6.305,0.0049915, , , , ,
6.3055,0.0092675, , , , ,
6.306,0.011899, , , , ,
6.3065,0.0046625, , , , ,
6.307,0.0056495, , , , ,
6.3075,0.027032, , , , ,
6.308,0.045783, , , , ,
6.3085,0.048415, , , , ,
6.309,0.057955, , , , ,
6.3095,0.11125, , , , ,
6.31,0.17342, , , , ,
6.3105,0.20862, , , , ,
6.311,0.2231, , , , ,
6.3115,0.22935, , , , ,
6.312,0.2458, , , , ,
6.3125,0.25139, , , , ,
6.313,0.22573, , , , ,
6.3135,0.19086, , , , ,
6.314,0.15632, , , , ,
6.3145,0.14217, , , , ,
6.315,0.12803, , , , ,
6.3155,0.048744, , , , ,
6.316,-0.060804, , , , ,
6.3165,-0.13548, , , , ,
6.317,-0.1618, , , , ,
6.3175,-0.17331, , , , ,
6.318,-0.19601, , , , ,
6.3185,-0.222, , , , ,
6.319,-0.24865, , , , ,
6.3195,-0.28582, , , , ,
6.32,-0.31214, , , , ,
6.3205,-0.30062, , , , ,
6.321,-0.26082, , , , ,
6.3215,-0.2141, , , , ,
6.322,-0.17561, , , , ,
6.3225,-0.14601, , , , ,
6.323,-0.12101, , , , ,
6.3235,-0.092385, , , , ,
6.324,-0.064093, , , , ,
6.3245,-0.045671, , , , ,
6.325,-0.034815, , , , ,
6.3255,-0.025604, , , , ,
6.326,-0.012116, , , , ,
6.3265,-0.0042205, , , , ,
6.327,0.0026885, , , , ,
6.3275,0.013544, , , , ,
6.328,0.032953, , , , ,
6.3285,0.056968, , , , ,
6.329,0.079667, , , , ,
6.3295,0.091839, , , , ,
6.33,0.11882, , , , ,
6.3305,0.17737, , , , ,
6.331,0.23955, , , , ,
6.3315,0.2731, , , , ,
6.332,0.28955, , , , ,
6.3325,0.29778, , , , ,
6.333,0.28429, , , , ,
6.3335,0.25402, , , , ,
6.334,0.21356, , , , ,
6.3345,0.1448, , , , ,
6.335,0.040849, , , , ,
6.3355,-0.06212, , , , ,
6.336,-0.1493, , , , ,
6.3365,-0.22003, , , , ,
6.337,-0.23417, , , , ,
6.3375,-0.20292, , , , ,
6.338,-0.17331, , , , ,
6.3385,-0.16377, , , , ,
6.339,-0.15719, , , , ,
6.3395,-0.14469, , , , ,
6.34,-0.13449, , , , ,
6.3405,-0.12627, , , , ,
6.341,-0.10916, , , , ,
6.3415,-0.086135, , , , ,
6.342,-0.066725, , , , ,
6.3425,-0.057185, , , , ,
6.343,-0.050606, , , , ,
6.3435,-0.040079, , , , ,
6.344,-0.02363, , , , ,
6.3445,-0.0075095, , , , ,
6.345,0.00038545, , , , ,
6.3455,0.0076225, , , , ,
6.346,0.015847, , , , ,
6.3465,0.022097, , , , ,
6.347,0.029664, , , , ,
6.3475,0.036901, , , , ,
6.348,0.042822, , , , ,
6.3485,0.046441, , , , ,
6.349,0.045783, , , , ,
6.3495,0.048744, , , , ,
6.35,0.055323, , , , ,
6.3505,0.057626, , , , ,
6.351,0.05335, , , , ,
6.3515,0.049731, , , , ,
6.352,0.051705, , , , ,
6.3525,0.055981, , , , ,
6.353,0.053679, , , , ,
6.3535,0.051705, , , , ,
6.354,0.064864, , , , ,
6.3545,0.084931, , , , ,
6.355,0.092826, , , , ,
6.3555,0.083944, , , , ,
6.356,0.072101, , , , ,
6.3565,0.056639, , , , ,
6.357,0.039862, , , , ,
6.3575,0.027361, , , , ,
6.358,0.026045, , , , ,
6.3585,0.025058, , , , ,
6.359,0.01157, , , , ,
6.3595,-0.0061935, , , , ,
6.36,-0.018037, , , , ,
6.3605,-0.020998, , , , ,
6.361,-0.017379, , , , ,
6.3615,-0.015735, , , , ,
6.362,-0.017379, , , , ,
6.3625,-0.016393, , , , ,
6.363,-0.012445, , , , ,
6.3635,-0.011787, , , , ,
6.364,-0.011458, , , , ,
6.3645,-0.0088255, , , , ,
6.365,-0.0048775, , , , ,
6.3655,-0.0035625, , , , ,
6.366,-0.011458, , , , ,
6.3665,-0.020998, , , , ,
6.367,-0.023301, , , , ,
6.3675,-0.016064, , , , ,
6.368,-0.0081675, , , , ,
6.3685,-0.00093055, , , , ,
6.369,0.0053205, , , , ,
6.3695,0.01157, , , , ,
6.37,0.016505, , , , ,
6.3705,0.017492, , , , ,
6.371,0.018479, , , , ,
6.3715,0.016834, , , , ,
6.372,0.010254, , , , ,
6.3725,0.0010435, , , , ,
6.373,-0.0025755, , , , ,
6.3735,-0.0068515, , , , ,
6.374,-0.012445, , , , ,
6.3745,-0.014419, , , , ,
6.375,-0.013103, , , , ,
6.3755,-0.012445, , , , ,
6.376,-0.0094835, , , , ,
6.3765,-0.0048775, , , , ,
6.377,-0.0029045, , , , ,
6.3775,0.0043335, , , , ,
6.378,0.01486, , , , ,
6.3785,0.016505, , , , ,
6.379,0.017492, , , , ,
6.3795,0.030322, , , , ,
6.38,0.041836, , , , ,
6.3805,0.045783, , , , ,
6.381,0.051047, , , , ,
6.3815,0.10039, , , , ,
6.382,0.19185, , , , ,
6.3825,0.23527, , , , ,
6.383,0.20369, , , , ,
6.3835,0.15566, , , , ,
6.384,0.13691, , , , ,
6.3845,0.13329, , , , ,
6.385,0.10204, , , , ,
6.3855,0.029664, , , , ,
6.386,-0.044026, , , , ,
6.3865,-0.097978, , , , ,
6.387,-0.14107, , , , ,
6.3875,-0.17726, , , , ,
6.388,-0.20522, , , , ,
6.3885,-0.22068, , , , ,
6.389,-0.21871, , , , ,
6.3895,-0.20226, , , , ,
6.39,-0.18647, , , , ,
6.3905,-0.18055, , , , ,
6.391,-0.16838, , , , ,
6.3915,-0.15028, , , , ,
6.392,-0.13482, , , , ,
6.3925,-0.11706, , , , ,
6.393,-0.094688, , , , ,
6.3935,-0.076923, , , , ,
6.394,-0.069357, , , , ,
6.3945,-0.064751, , , , ,
6.395,-0.050606, , , , ,
6.3955,-0.021985, , , , ,
6.396,0.0072935, , , , ,
6.3965,0.011899, , , , ,
6.397,0.0063075, , , , ,
6.3975,0.0069655, , , , ,
6.398,0.010583, , , , ,
6.3985,0.02111, , , , ,
6.399,0.043809, , , , ,
6.3995,0.064206, , , , ,
6.4,0.065522, , , , ,
6.4005,0.059929, , , , ,
6.401,0.063219, , , , ,
6.4015,0.06914, , , , ,
6.402,0.067824, , , , ,
6.4025,0.073746, , , , ,
6.403,0.078351, , , , ,
6.4035,0.070127, , , , ,
6.404,0.062232, , , , ,
6.4045,0.051705, , , , ,
6.405,0.035914, , , , ,
6.4055,0.02769, , , , ,
6.406,0.02769, , , , ,
6.4065,0.018808, , , , ,
6.407,-0.0022465, , , , ,
6.4075,-0.016721, , , , ,
6.408,-0.019682, , , , ,
6.4085,-0.014748, , , , ,
6.409,-0.00027255, , , , ,
6.4095,0.01486, , , , ,
6.41,0.022756, , , , ,
6.4105,0.026703, , , , ,
6.411,0.030979, , , , ,
6.4115,0.032624, , , , ,
6.412,0.032624, , , , ,
6.4125,0.036901, , , , ,
6.413,0.052363, , , , ,
6.4135,0.068811, , , , ,
6.414,0.07243, , , , ,
6.4145,0.064206, , , , ,
6.415,0.055652, , , , ,
6.4155,0.043809, , , , ,
6.416,0.030322, , , , ,
6.4165,0.024071, , , , ,
6.417,0.025058, , , , ,
6.4175,0.0066365, , , , ,
6.418,-0.027249, , , , ,
6.4185,-0.043368, , , , ,
6.419,-0.044684, , , , ,
6.4195,-0.047974, , , , ,
6.42,-0.05225, , , , ,
6.4205,-0.054553, , , , ,
6.421,-0.048961, , , , ,
6.4215,-0.040079, , , , ,
6.422,-0.034486, , , , ,
6.4225,-0.030538, , , , ,
6.423,-0.020669, , , , ,
6.4235,0.0072935, , , , ,
6.424,0.051047, , , , ,
6.4245,0.092168, , , , ,
6.425,0.10631, , , , ,
6.4255,0.08855, , , , ,
6.426,0.059929, , , , ,
6.4265,0.029335, , , , ,
6.427,-0.012774, , , , ,
6.4275,-0.037447, , , , ,
6.428,-0.034486, , , , ,
6.4285,-0.027907, , , , ,
6.429,-0.037118, , , , ,
6.4295,-0.068699, , , , ,
6.43,-0.11377, , , , ,
6.4305,-0.1437, , , , ,
6.431,-0.13712, , , , ,
6.4315,-0.1062, , , , ,
6.432,-0.082516, , , , ,
6.4325,-0.075608, , , , ,
6.433,-0.066067, , , , ,
6.4335,-0.049619, , , , ,
6.434,-0.030209, , , , ,
6.4345,-0.011787, , , , ,
6.435,-0.0012595, , , , ,
6.4355,-0.0012595, , , , ,
6.436,-0.0032335, , , , ,
6.4365,-0.0055355, , , , ,
6.437,-0.0094835, , , , ,
6.4375,0.0089385, , , , ,
6.438,0.057955, , , , ,
6.4385,0.12375, , , , ,
6.439,0.17836, , , , ,
6.4395,0.19876, , , , ,
6.44,0.18428, , , , ,
6.4405,0.1652, , , , ,
6.441,0.16915, , , , ,
6.4415,0.17737, , , , ,
6.442,0.14316, , , , ,
6.4425,0.077365, , , , ,
6.443,0.010583, , , , ,
6.4435,-0.04271, , , , ,
6.444,-0.087451, , , , ,
6.4445,-0.12331, , , , ,
6.445,-0.13449, , , , ,
6.4455,-0.13219, , , , ,
6.446,-0.1368, , , , ,
6.4465,-0.14338, , , , ,
6.447,-0.14239, , , , ,
6.4475,-0.14009, , , , ,
6.448,-0.13482, , , , ,
6.4485,-0.11969, , , , ,
6.449,-0.091069, , , , ,
6.4495,-0.062449, , , , ,
6.45,-0.047316, , , , ,
6.4505,-0.043039, , , , ,
6.451,-0.040079, , , , ,
6.4515,-0.02692, , , , ,
6.452,-0.011787, , , , ,
6.4525,-0.0065225, , , , ,
6.453,0.00038545, , , , ,
6.4535,0.013215, , , , ,
6.454,0.02111, , , , ,
6.4545,0.022756, , , , ,
6.455,0.021768, , , , ,
6.4555,0.024729, , , , ,
6.456,0.032295, , , , ,
6.4565,0.038217, , , , ,
6.457,0.041836, , , , ,
6.4575,0.039204, , , , ,
6.458,0.036243, , , , ,
6.4585,0.034269, , , , ,
6.459,0.038875, , , , ,
6.4595,0.051047, , , , ,
6.46,0.06914, , , , ,
6.4605,0.13, , , , ,
6.461,0.18, , , , ,
6.4615,0.17408, , , , ,
6.462,0.16125, , , , ,
6.4625,0.17869, , , , ,
6.463,0.19547, , , , ,
6.4635,0.17737, , , , ,
6.464,0.11289, , , , ,
6.4645,0.036572, , , , ,
6.465,-0.0075095, , , , ,
6.4655,-0.029551, , , , ,
6.466,-0.05225, , , , ,
6.4665,-0.087122, , , , ,
6.467,-0.13186, , , , ,
6.4675,-0.16805, , , , ,
6.468,-0.17858, , , , ,
6.4685,-0.16476, , , , ,
6.469,-0.13186, , , , ,
6.4695,-0.10225, , , , ,
6.47,-0.088108, , , , ,
6.4705,-0.08449, , , , ,
6.471,-0.076594, , , , ,
6.4715,-0.065738, , , , ,
6.472,-0.048961, , , , ,
6.4725,-0.031854, , , , ,
6.473,-0.021327, , , , ,
6.4735,-0.019682, , , , ,
6.474,-0.011458, , , , ,
6.4745,0.0066365, , , , ,
6.475,0.019794, , , , ,
6.4755,0.020123, , , , ,
6.476,0.018479, , , , ,
6.4765,0.023413, , , , ,
6.477,0.029006, , , , ,
6.4775,0.029006, , , , ,
6.478,0.027032, , , , ,
6.4785,0.032953, , , , ,
6.479,0.04677, , , , ,
6.4795,0.068153, , , , ,
6.48,0.089866, , , , ,
6.4805,0.096445, , , , ,
6.481,0.080654, , , , ,
6.4815,0.067495, , , , ,
6.482,0.076378, , , , ,
6.4825,0.084602, , , , ,
6.483,0.071443, , , , ,
6.4835,0.046112, , , , ,
6.484,0.031637, , , , ,
6.4845,0.023084, , , , ,
6.485,-0.0012595, , , , ,
6.4855,-0.02692, , , , ,
6.486,-0.039092, , , , ,
6.4865,-0.049619, , , , ,
6.487,-0.067054, , , , ,
6.4875,-0.077252, , , , ,
6.488,-0.060475, , , , ,
6.4885,-0.027578, , , , ,
6.489,-0.0075095, , , , ,
6.4895,-0.0035625, , , , ,
6.49,-0.0035625, , , , ,
6.4905,-0.0071805, , , , ,
6.491,-0.012445, , , , ,
6.4915,-0.012445, , , , ,
6.492,-0.0078385, , , , ,
6.4925,-0.011458, , , , ,
6.493,-0.022314, , , , ,
6.4935,-0.025933, , , , ,
6.494,-0.027249, , , , ,
6.4945,-0.031525, , , , ,
6.495,-0.033499, , , , ,
6.4955,-0.031525, , , , ,
6.496,-0.025275, , , , ,
6.4965,-0.0029045, , , , ,
6.497,0.04052, , , , ,
6.4975,0.070785, , , , ,
6.498,0.072759, , , , ,
6.4985,0.066837, , , , ,
6.499,0.065522, , , , ,
6.4995,0.059271, , , , ,
6.5,0.038875, , , , ,
6.5005,0.032624, , , , ,
6.501,0.048086, , , , ,
6.5015,0.064206, , , , ,
6.502,0.057297, , , , ,
6.5025,0.047099, , , , ,
6.503,0.047428, , , , ,
6.5035,0.06289, , , , ,
6.504,0.10105, , , , ,
6.5045,0.14151, , , , ,
6.505,0.14612, , , , ,
6.5055,0.10467, , , , ,
6.506,0.045783, , , , ,
6.5065,0.018479, , , , ,
6.507,0.0099255, , , , ,
6.5075,-0.024288, , , , ,
6.508,-0.091398, , , , ,
6.5085,-0.14107, , , , ,
6.509,-0.15423, , , , ,
6.5095,-0.15917, , , , ,
6.51,-0.16871, , , , ,
6.5105,-0.15949, , , , ,
6.511,-0.12265, , , , ,
6.5115,-0.082516, , , , ,
6.512,-0.070344, , , , ,
6.5125,-0.069357, , , , ,
6.513,-0.060146, , , , ,
6.5135,-0.064422, , , , ,
6.514,-0.085148, , , , ,
6.5145,-0.10554, , , , ,
6.515,-0.12495, , , , ,
6.5155,-0.13811, , , , ,
6.516,-0.13055, , , , ,
6.5165,-0.10423, , , , ,
6.517,-0.08449, , , , ,
6.5175,-0.06837, , , , ,
6.518,-0.053566, , , , ,
6.5185,-0.040407, , , , ,
6.519,-0.025933, , , , ,
6.5195,-0.013103, , , , ,
6.52,-0.00093055, , , , ,
6.5205,0.014202, , , , ,
6.521,0.020452, , , , ,
6.5215,0.01486, , , , ,
6.522,0.0099255, , , , ,
6.5225,0.036901, , , , ,
6.523,0.09151, , , , ,
6.5235,0.14612, , , , ,
6.524,0.17606, , , , ,
6.5245,0.18198, , , , ,
6.525,0.18625, , , , ,
6.5255,0.18658, , , , ,
6.526,0.16125, , , , ,
6.5265,0.12638, , , , ,
6.527,0.095458, , , , ,
6.5275,0.057626, , , , ,
6.528,0.0043335, , , , ,
6.5285,-0.059817, , , , ,
6.529,-0.11344, , , , ,
6.5295,-0.13318, , , , ,
6.53,-0.12035, , , , ,
6.5305,-0.096662, , , , ,
6.531,-0.085477, , , , ,
6.5315,-0.076265, , , , ,
6.532,-0.063436, , , , ,
6.5325,-0.051264, , , , ,
6.533,-0.039421, , , , ,
6.5335,-0.026262, , , , ,
6.534,-0.010142, , , , ,
6.5345,0.00038545, , , , ,
6.535,0.0049915, , , , ,
6.5355,0.0056495, , , , ,
6.536,-0.00027255, , , , ,
6.5365,-0.0055355, , , , ,
6.537,-0.0038915, , , , ,
6.5375,0.0056495, , , , ,
6.538,0.017163, , , , ,
6.5385,0.02769, , , , ,
6.539,0.032295, , , , ,
6.5395,0.038546, , , , ,
6.54,0.051047, , , , ,
6.5405,0.0596, , , , ,
6.541,0.054994, , , , ,
6.5415,0.056639, , , , ,
6.542,0.076378, , , , ,
6.5425,0.095458, , , , ,
6.543,0.10763, , , , ,
6.5435,0.10829, , , , ,
6.544,0.1027, , , , ,
6.5445,0.11289, , , , ,
6.545,0.13395, , , , ,
6.5455,0.13197, , , , ,
6.546,0.087234, , , , ,
6.5465,0.027361, , , , ,
6.547,-0.018366, , , , ,
6.5475,-0.059488, , , , ,
6.548,-0.10521, , , , ,
6.5485,-0.13087, , , , ,
6.549,-0.13087, , , , ,
6.5495,-0.12331, , , , ,
6.55,-0.11475, , , , ,
6.5505,-0.10061, , , , ,
6.551,-0.083174, , , , ,
6.5515,-0.066396, , , , ,
6.552,-0.053566, , , , ,
6.5525,-0.042381, , , , ,
6.553,-0.032512, , , , ,
6.5535,-0.01409, , , , ,
6.554,0.016176, , , , ,
6.5545,0.035585, , , , ,
6.555,0.036901, , , , ,
6.5555,0.043809, , , , ,
6.556,0.061245, , , , ,
6.5565,0.079667, , , , ,
6.557,0.093155, , , , ,
6.5575,0.11322, , , , ,
6.558,0.11553, , , , ,
6.5585,0.075391, , , , ,
6.559,0.024729, , , , ,
6.5595,-0.0048775, , , , ,
6.56,-0.020669, , , , ,
6.5605,-0.037776, , , , ,
6.561,-0.051264, , , , ,
6.5615,-0.07495, , , , ,
6.562,-0.092714, , , , ,
6.5625,-0.097649, , , , ,
6.563,-0.087451, , , , ,
6.5635,-0.064093, , , , ,
6.564,-0.04271, , , , ,
6.5645,-0.037118, , , , ,
6.565,-0.040736, , , , ,
6.5655,-0.038434, , , , ,
6.566,-0.030867, , , , ,
6.5665,-0.021327, , , , ,
6.567,-0.016721, , , , ,
6.5675,-0.019353, , , , ,
6.568,-0.025604, , , , ,
6.5685,-0.025933, , , , ,
6.569,-0.014419, , , , ,
6.5695,-0.0019175, , , , ,
6.57,-0.0038915, , , , ,
6.5705,-0.018037, , , , ,
6.571,-0.027907, , , , ,
6.5715,-0.024617, , , , ,
6.572,-0.012116, , , , ,
6.5725,0.0095965, , , , ,
6.573,0.02769, , , , ,
6.5735,0.028019, , , , ,
6.574,0.029006, , , , ,
6.5745,0.051376, , , , ,
6.575,0.066837, , , , ,
6.5755,0.057955, , , , ,
6.576,0.05631, , , , ,
6.5765,0.08197, , , , ,
6.577,0.12671, , , , ,
6.5775,0.21488, , , , ,
6.578,0.31686, , , , ,
6.5785,0.35107, , , , ,
6.579,0.31324, , , , ,
6.5795,0.26093, , , , ,
6.58,0.22211, , , , ,
6.5805,0.17342, , , , ,
6.581,0.11849, , , , ,
6.5815,0.060587, , , , ,
6.582,-0.021656, , , , ,
6.5825,-0.11245, , , , ,
6.583,-0.18548, , , , ,
6.5835,-0.22628, , , , ,
6.584,-0.24503, , , , ,
6.5845,-0.26213, , , , ,
6.585,-0.27167, , , , ,
6.5855,-0.27365, , , , ,
6.586,-0.28779, , , , ,
6.5865,-0.30095, , , , ,
6.587,-0.28089, , , , ,
6.5875,-0.23549, , , , ,
6.588,-0.19338, , , , ,
6.5885,-0.16542, , , , ,
6.589,-0.13943, , , , ,
6.5895,-0.11146, , , , ,
6.59,-0.080871, , , , ,
6.5905,-0.052579, , , , ,
6.591,-0.033499, , , , ,
6.5915,-0.01705, , , , ,
6.592,-0.0019175, , , , ,
6.5925,0.011241, , , , ,
6.593,0.020781, , , , ,
6.5935,0.026703, , , , ,
6.594,0.029664, , , , ,
6.5945,0.031637, , , , ,
6.595,0.039204, , , , ,
6.5955,0.053679, , , , ,
6.596,0.07868, , , , ,
6.5965,0.10599, , , , ,
6.597,0.12342, , , , ,
6.5975,0.14151, , , , ,
6.598,0.16981, , , , ,
6.5985,0.19415, , , , ,
6.599,0.19941, , , , ,
6.5995,0.18329, , , , ,
6.6,0.15698, , , , ,
6.6005,0.13165, , , , ,
6.601,0.12211, , , , ,
6.6015,0.1073, , , , ,
6.602,0.05631, , , , ,
6.6025,0.0043335, , , , ,
6.603,-0.023959, , , , ,
6.6035,-0.056527, , , , ,
6.604,-0.093372, , , , ,
6.6045,-0.11936, , , , ,
6.605,-0.12429, , , , ,
6.6055,-0.11475, , , , ,
6.606,-0.10225, , , , ,
6.6065,-0.092714, , , , ,
6.607,-0.070015, , , , ,
6.6075,-0.026591, , , , ,
6.608,0.038546, , , , ,
6.6085,0.12145, , , , ,
6.609,0.18823, , , , ,
6.6095,0.21685, , , , ,
6.61,0.21224, , , , ,
6.6105,0.19086, , , , ,
6.611,0.17277, , , , ,
6.6115,0.15796, , , , ,
6.612,0.12276, , , , ,
6.6125,0.05006, , , , ,
6.613,-0.040079, , , , ,
6.6135,-0.10818, , , , ,
6.614,-0.15522, , , , ,
6.6145,-0.19766, , , , ,
6.615,-0.22891, , , , ,
6.6155,-0.22266, , , , ,
6.616,-0.19108, , , , ,
6.6165,-0.16147, , , , ,
6.617,-0.12956, , , , ,
6.6175,-0.093043, , , , ,
6.618,-0.062449, , , , ,
6.6185,-0.044026, , , , ,
6.619,-0.031196, , , , ,
6.6195,-0.015735, , , , ,
6.62,-0.012774, , , , ,
6.6205,-0.026591, , , , ,
6.621,-0.035473, , , , ,
6.6215,-0.02363, , , , ,
6.622,-0.00093055, , , , ,
6.6225,0.019794, , , , ,
6.623,0.039533, , , , ,
6.6235,0.055323, , , , ,
6.624,0.070127, , , , ,
6.6245,0.074733, , , , ,
6.625,0.057626, , , , ,
6.6255,0.034269, , , , ,
6.626,0.019794, , , , ,
6.6265,0.01486, , , , ,
6.627,0.012886, , , , ,
6.6275,0.0059785, , , , ,
6.628,-0.0032335, , , , ,
6.6285,0.0069655, , , , ,
6.629,0.060587, , , , ,
6.6295,0.10533, , , , ,
6.63,0.10105, , , , ,
6.6305,0.078023, , , , ,
6.631,0.08197, , , , ,
6.6315,0.090523, , , , ,
6.632,0.065522, , , , ,
6.6325,0.0030175, , , , ,
6.633,-0.058172, , , , ,
6.6335,-0.079226, , , , ,
6.634,-0.072976, , , , ,
6.6345,-0.071989, , , , ,
6.635,-0.084161, , , , ,
6.6355,-0.098307, , , , ,
6.636,-0.10554, , , , ,
6.6365,-0.096991, , , , ,
6.637,-0.08449, , , , ,
6.6375,-0.077252, , , , ,
6.638,-0.071989, , , , ,
6.6385,-0.070673, , , , ,
6.639,-0.049619, , , , ,
6.6395,-0.011458, , , , ,
6.64,0.021768, , , , ,
6.6405,0.03723, , , , ,
6.641,0.044796, , , , ,
6.6415,0.045454, , , , ,
6.642,0.038875, , , , ,
6.6425,0.042494, , , , ,
6.643,0.047428, , , , ,
6.6435,0.045125, , , , ,
6.644,0.038217, , , , ,
6.6445,0.029664, , , , ,
6.645,0.028019, , , , ,
6.6455,0.034598, , , , ,
6.646,0.041507, , , , ,
6.6465,0.05335, , , , ,
6.647,0.057297, , , , ,
6.6475,0.040849, , , , ,
6.648,0.0099255, , , , ,
6.6485,-0.02034, , , , ,
6.649,-0.034815, , , , ,
6.6495,-0.034486, , , , ,
6.65,-0.02692, , , , ,
6.6505,-0.015406, , , , ,
6.651,-0.012116, , , , ,
6.6515,-0.013103, , , , ,
6.652,-0.0088255, , , , ,
6.6525,0.0017015, , , , ,
6.653,0.015847, , , , ,
6.6535,0.021439, , , , ,
6.654,0.016176, , , , ,
6.6545,0.011899, , , , ,
6.655,0.011899, , , , ,
6.6555,0.020452, , , , ,
6.656,0.04052, , , , ,
6.6565,0.077365, , , , ,
6.657,0.11553, , , , ,
6.6575,0.13428, , , , ,
6.658,0.1277, , , , ,
6.6585,0.10302, , , , ,
6.659,0.08197, , , , ,
6.6595,0.080983, , , , ,
6.66,0.091181, , , , ,
6.6605,0.096774, , , , ,
6.661,0.092497, , , , ,
6.6615,0.065193, , , , ,
6.662,0.0059785, , , , ,
6.6625,-0.050277, , , , ,
6.663,-0.073634, , , , ,
6.6635,-0.086464, , , , ,
6.664,-0.11179, , , , ,
6.6645,-0.13153, , , , ,
6.665,-0.1368, , , , ,
6.6655,-0.13022, , , , ,
6.666,-0.12199, , , , ,
6.6665,-0.11179, , , , ,
6.667,-0.10653, , , , ,
6.6675,-0.093043, , , , ,
6.668,-0.079226, , , , ,
6.6685,-0.081529, , , , ,
6.669,-0.078568, , , , ,
6.6695,-0.052579, , , , ,
6.67,-0.022643, , , , ,
6.6705,-0.0048775, , , , ,
6.671,-0.0015885, , , , ,
6.6715,-0.011129, , , , ,
6.672,-0.020011, , , , ,
6.6725,-0.017379, , , , ,
6.673,-0.016721, , , , ,
6.6735,-0.022314, , , , ,
6.674,-0.023301, , , , ,
6.6745,0.00038545, , , , ,
6.675,0.025387, , , , ,
6.6755,0.034269, , , , ,
6.676,0.048744, , , , ,
6.6765,0.074733, , , , ,
6.677,0.10467, , , , ,
6.6775,0.12605, , , , ,
6.678,0.1254, , , , ,
6.6785,0.13428, , , , ,
6.679,0.15961, , , , ,
6.6795,0.17507, , , , ,
6.68,0.19974, , , , ,
6.6805,0.23231, , , , ,
6.681,0.22376, , , , ,
6.6815,0.16948, , , , ,
6.682,0.10105, , , , ,
6.6825,0.029006, , , , ,
6.683,-0.046329, , , , ,
6.6835,-0.11146, , , , ,
6.684,-0.18154, , , , ,
6.6845,-0.24305, , , , ,
6.685,-0.26213, , , , ,
6.6855,-0.22628, , , , ,
6.686,-0.17989, , , , ,
6.6865,-0.16213, , , , ,
6.687,-0.15851, , , , ,
6.6875,-0.14798, , , , ,
6.688,-0.13252, , , , ,
6.6885,-0.12462, , , , ,
6.689,-0.12035, , , , ,
6.6895,-0.10587, , , , ,
6.69,-0.085477, , , , ,
6.6905,-0.062778, , , , ,
6.691,-0.045671, , , , ,
6.6915,-0.035144, , , , ,
6.692,-0.024288, , , , ,
6.6925,-0.0098125, , , , ,
6.693,0.0049915, , , , ,
6.6935,0.013544, , , , ,
6.694,0.019465, , , , ,
6.6945,0.040191, , , , ,
6.695,0.067166, , , , ,
6.6955,0.094142, , , , ,
6.696,0.15402, , , , ,
6.6965,0.26488, , , , ,
6.697,0.35304, , , , ,
6.6975,0.36587, , , , ,
6.698,0.34581, , , , ,
6.6985,0.33561, , , , ,
6.699,0.31455, , , , ,
6.6995,0.25337, , , , ,
6.7,0.16553, , , , ,
6.7005,0.08197, , , , ,
6.701,0.0072935, , , , ,
6.7015,-0.072647, , , , ,
6.702,-0.16278, , , , ,
6.7025,-0.22266, , , , ,
6.703,-0.21904, , , , ,
6.7035,-0.19305, , , , ,
6.704,-0.19437, , , , ,
6.7045,-0.21871, , , , ,
6.705,-0.22035, , , , ,
6.7055,-0.20588, , , , ,
6.706,-0.19667, , , , ,
6.7065,-0.18483, , , , ,
6.707,-0.16377, , , , ,
6.7075,-0.14798, , , , ,
6.708,-0.1414, , , , ,
6.7085,-0.1391, , , , ,
6.709,-0.13351, , , , ,
6.7095,-0.12265, , , , ,
6.71,-0.1016, , , , ,
6.7105,-0.082187, , , , ,
6.711,-0.063765, , , , ,
6.7115,-0.032183, , , , ,
6.712,-0.0022465, , , , ,
6.7125,0.0089385, , , , ,
6.713,0.015847, , , , ,
6.7135,0.033282, , , , ,
6.714,0.047428, , , , ,
6.7145,0.043151, , , , ,
6.715,0.034269, , , , ,
